Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
45,Arc,wedge,16,10,2.54897,Escapers Victory (All 10 breached)
45,Arc,wedge,17,10,1.85647,Escapers Victory (All 10 breached)
45,Arc,wedge,18,10,2.14201,Escapers Victory (All 10 breached)
45,Arc,wedge,19,10,2.17686,Escapers Victory (All 10 breached)
45,Arc,wedge,20,10,1.73023,Escapers Victory (All 10 breached)
45,Arc,wedge,21,10,2.77858,Escapers Victory (All 10 breached)
45,Arc,wedge,22,10,1.44274,Escapers Victory (All 10 breached)
45,Arc,wedge,23,10,1.78803,Escapers Victory (All 10 breached)
45,Arc,wedge,24,10,1.87193,Escapers Victory (All 10 breached)
45,Arc,swarm,25,10,3.32242,Escapers Victory (All 10 breached)
45,Arc,swarm,26,10,2.54899,Escapers Victory (All 10 breached)
45,Arc,swarm,27,10,2.14285,Escapers Victory (All 10 breached)
45,Arc,swarm,28,10,2.19321,Partial Breach (9 escaped, 1 captured)
45,Arc,swarm,29,10,1.03756,Partial Breach (9 escaped, 1 captured)
45,Arc,swarm,30,10,1.68246,Escapers Victory (All 10 breached)
45,Arc,swarm,31,10,0.889766,Escapers Victory (All 10 breached)
45,Arc,swarm,32,10,2.97993,Escapers Victory (All 10 breached)
45,Arc,swarm,33,10,1.45378,Escapers Victory (All 10 breached)
45,Arc,swarm,34,10,0.654152,Escapers Victory (All 10 breached)
45,Arc,swarm,35,10,0.79911,Escapers Victory (All 10 breached)
45,Arc,swarm,36,10,2.50588,Escapers Victory (All 10 breached)
45,Arc,swarm,37,10,2.34441,Escapers Victory (All 10 breached)
45,Arc,swarm,38,10,2.29929,Partial Breach (9 escaped, 1 captured)
45,Arc,swarm,39,10,2.85732,Escapers Victory (All 10 breached)
45,Arc,swarm,40,10,2.691,Escapers Victory (All 10 breached)
45,Arc,swarm,41,10,1.53284,Escapers Victory (All 10 breached)
45,Arc,swarm,42,10,2.24956,Escapers Victory (All 10 breached)
45,Arc,swarm,43,10,0.725335,Escapers Victory (All 10 breached)
45,Arc,swarm,44,10,2.58752,Escapers Victory (All 10 breached)
45,Arc,swarm,45,10,2.40901,Escapers Victory (All 10 breached)
45,Arc,swarm,46,10,2.28313,Escapers Victory (All 10 breached)
45,Arc,swarm,47,10,2.14564,Escapers Victory (All 10 breached)
45,Arc,swarm,48,10,2.0472,Escapers Victory (All 10 breached)
45,Arc,swarm,49,10,0.654323,Escapers Victory (All 10 breached)
45,Arc,stairs,50,10,1.84773,Partial Breach (8 escaped, 2 captured)
45,Arc,stairs,51,10,1.74381,Partial Breach (7 escaped, 3 captured)
45,Arc,stairs,52,10,1.97147,Partial Breach (8 escaped, 2 captured)
45,Arc,stairs,53,10,1.78529,Partial Breach (9 escaped, 1 captured)
45,Arc,stairs,54,10,1.95055,Partial Breach (8 escaped, 2 captured)
45,Arc,stairs,55,10,1.57219,Partial Breach (6 escaped, 4 captured)
45,Arc,stairs,56,10,1.69118,Partial Breach (6 escaped, 4 captured)
45,Arc,stairs,57,10,1.79187,Partial Breach (7 escaped, 3 captured)
45,Arc,stairs,58,10,1.84244,Partial Breach (7 escaped, 3 captured)
45,Arc,stairs,59,10,1.23221,Partial Breach (6 escaped, 4 captured)
45,Arc,stairs,60,10,1.28413,Partial Breach (6 escaped, 4 captured)
45,Arc,stairs,61,10,1.29354,Partial Breach (7 escaped, 3 captured)
45,Arc,stairs,62,10,2.29266,Partial Breach (8 escaped, 2 captured)
45,Arc,stairs,63,10,1.80234,Partial Breach (8 escaped, 2 captured)
45,Arc,stairs,64,10,1.60145,Partial Breach (7 escaped, 3 captured)
45,Arc,stairs,65,10,1.57541,Partial Breach (7 escaped, 3 captured)
45,Arc,stairs,66,10,1.74795,Partial Breach (7 escaped, 3 captured)
45,Arc,stairs,67,10,1.54077,Partial Breach (7 escaped, 3 captured)
45,Arc,stairs,68,10,1.87284,Partial Breach (8 escaped, 2 captured)
45,Arc,stairs,69,10,1.6781,Partial Breach (7 escaped, 3 captured)
45,Arc,stairs,70,10,1.63756,Partial Breach (8 escaped, 2 captured)
45,Arc,stairs,71,10,1.67825,Partial Breach (8 escaped, 2 captured)
45,Arc,stairs,72,10,1.55624,Partial Breach (8 escaped, 2 captured)
45,Arc,stairs,73,10,1.62419,Partial Breach (8 escaped, 2 captured)
45,Arc,stairs,74,10,1.3754,Partial Breach (7 escaped, 3 captured)
45,Arc,random,75,10,1.36916,Partial Breach (6 escaped, 4 captured)
45,Arc,random,76,10,1.15698,Partial Breach (9 escaped, 1 captured)
45,Arc,random,77,10,1.83009,Partial Breach (8 escaped, 2 captured)
45,Arc,random,78,10,1.11522,Partial Breach (7 escaped, 3 captured)
45,Arc,random,79,10,1.46171,Partial Breach (9 escaped, 1 captured)
45,Arc,random,80,10,0.975711,Partial Breach (8 escaped, 2 captured)
45,Arc,random,81,10,1.92529,Partial Breach (9 escaped, 1 captured)
45,Arc,random,82,10,1.6619,Partial Breach (6 escaped, 4 captured)
45,Arc,random,83,10,1.7178,Partial Breach (6 escaped, 4 captured)
45,Arc,random,84,10,2.54899,Partial Breach (9 escaped, 1 captured)
45,Arc,random,85,10,1.33817,Partial Breach (5 escaped, 5 captured)
45,Arc,random,86,10,0.903729,Partial Breach (7 escaped, 3 captured)
45,Arc,random,87,10,1.94765,Partial Breach (9 escaped, 1 captured)
45,Arc,random,88,10,1.57365,Partial Breach (7 escaped, 3 captured)
45,Arc,random,89,10,1.78794,Partial Breach (7 escaped, 3 captured)
45,Arc,random,90,10,1.9601,Partial Breach (8 escaped, 2 captured)
45,Arc,random,91,10,1.36948,Partial Breach (8 escaped, 2 captured)
45,Arc,random,92,10,1.65515,Partial Breach (7 escaped, 3 captured)
45,Arc,random,93,10,1.56059,Partial Breach (6 escaped, 4 captured)
45,Arc,random,94,10,1.62364,Partial Breach (7 escaped, 3 captured)
45,Arc,random,95,10,1.85136,Partial Breach (8 escaped, 2 captured)
45,Arc,random,96,10,2.29145,Escapers Victory (All 10 breached)
45,Arc,random,97,10,1.27497,Partial Breach (5 escaped, 5 captured)
45,Arc,random,98,10,1.00826,Partial Breach (7 escaped, 3 captured)
45,Arc,random,99,10,1.42647,Partial Breach (6 escaped, 4 captured)
